smiles,warhead_match,lipinski_pass,pains_clean,qed,mw,logp,tanimoto_max_chembl,tanimoto_max_marketed,nearest_marketed_statin
CC(C)c1c(-c2ccc(-c3ccc(F)cc3)c(F)c2)nc(CC(C)C(O)CC(=O)O)n1C=CO,False,True,True,0.3529738071269228,470.52,5.619,0.4861,0.3372,rosuvastatin
CCC(O)CC(O)CCc1c(-c2ccc(F)cc2)n(N(CO)Cc2ccc(C)cc2)n1C=CC(O)CC(=O)O,False,True,True,0.1860436247662817,543.64,3.253,0.3908,0.3333,atorvastatin
CCC(C)C1C=CC(C)C2C=C(C(C)=O)CCC(OC(O)O)C(CCC(O)CC(=O)O)CC21,False,True,True,0.2859402256921362,466.62,3.672,0.3333,0.3333,pravastatin
CCc1c(C=CC(O)C(O)CC(=O)O)c(C(C)C)n(-c2ccc(F)cc2)c1C(C)C,False,True,True,0.5552803628727799,417.52,4.635,0.3857,0.3291,rosuvastatin
Cc1c(-c2cccc(F)c2)n(-c2ccc(F)cc2)n1C=C(O)CC(O)CC(=O)O,False,True,True,0.5191330602421373,402.4,4.115,0.375,0.3289,fluvastatin
CC(C)c1nc(-c2cccc(F)c2)c(-c2ccc(Cl)cc2)n1C=C(O)CC(O)CC(=O)O,False,True,True,0.3753148735279687,458.92,5.715,0.5811,0.3256,atorvastatin
O=C(O)CC(O)CC(Cn1cc(-c2ccccc2)c(-c2ccncc2)c1-c1cccc(F)c1)OCF,False,True,True,0.2863702298168382,492.52,5.561,0.4125,0.3256,pitavastatin
Cc1ccc(-c2nc(C(C)C)c(CCC(O)OC(O)CC(=O)O)n2-c2ccc(F)cc2)cc1,False,True,True,0.3956655716573707,456.51,4.171,0.3973,0.3253,rosuvastatin
Cc1ccc(-c2c(C(C)C)n(C=C(O)CC(O)CC(=O)O)n2-c2ccc(F)c(F)c2)cc1,False,True,True,0.4149185691268193,444.48,5.238,0.3902,0.3253,atorvastatin
CC(C)c1c(-c2cccc(F)c2)cc(-c2ccc(F)cc2)n1C=CC(O)CCC(O)C(=O)O,False,True,True,0.4099608851842573,455.5,5.281,0.411,0.3214,atorvastatin
CC(CC(=O)O)CC(O)C=C(O)Cc1nc(-c2ccccc2)c(F)cc1-c1ccccc1,False,True,True,0.3915740224938043,435.5,5.401,0.375,0.321,rosuvastatin
CC(C)(C)C1=NC(c2cccc(F)c2)=C1C=CCC(O)CC(O)CC(=O)O,True,True,True,0.6478586114498742,375.44,3.57,0.3733,0.3205,fluvastatin
CC(C)C1=NC(c2ccc(F)cc2)=C(c2ccc(F)cc2)N=C(C(C)C)N1C=CC(O)CC(O)O,False,True,True,0.4712618976845644,483.56,4.791,0.4127,0.3188,fluvastatin
Cc1c(C(=O)NCc2ccccn2)c(C(C)C)c(CCC(O)CC(O)CO)n1-c1ccc(F)cc1,False,True,True,0.3343873629351307,483.58,3.41,0.4222,0.3187,atorvastatin
CC=Cn1cnc(-c2ccc(F)cc2)c1-c1ccnc(C=CC(O)CC(O)C(C)O)c1,False,True,True,0.5133504925944341,423.49,3.748,0.3537,0.3176,rosuvastatin
CC(C)Cc1nc(-c2ccc(F)cc2)c(-c2ccc(F)cc2)n1C=CC(O)CC(O)C=CO,False,True,True,0.3811173824334875,454.52,5.348,0.5397,0.3165,rosuvastatin
CCC1C2=CCC3CC(CC=CC1C(C)C=C2)CC3OC(O)CC(C)CC(=O)O,False,True,True,0.445370818016931,402.58,5.342,0.3146,0.3146,pravastatin
Cc1cnc(-c2ccccc2Cl)cc(-c2ccc(F)cc2)n(C=CC(O)CC(C)C(=O)O)n1C,False,True,True,0.4498618638142521,483.97,5.723,0.3953,0.314,fluvastatin
Cc1nc(-c2cccc(F)c2)c(-c2ccc(F)cc2)n1C=CC(O)CCC(O)CCC(=O)O,False,True,True,0.4131047677973062,456.49,4.641,0.5195,0.314,atorvastatin
CC(c1cccc(F)c1)c1c(-c2ccc(F)cc2)ncn1C=CC(O)CCC(=O)O,False,True,True,0.5635301224389764,412.44,4.677,0.411,0.3125,fluvastatin
CC(C)Cc1nc(CC=CC(O)CC(O)C(=O)O)n(-c2ccc(F)cc2)c1-c1ccc(F)cc1,False,True,True,0.3839588206901377,470.52,4.311,0.3867,0.3125,fluvastatin
CCC1=C(C(=O)NCc2ccccc2)C(C(C)C)=C(c2ccc(F)cc2)C(CC(=O)O)CCN1C(O)CC(=O)O,False,True,True,0.3152245706427297,552.64,4.806,0.4186,0.3118,atorvastatin
CCC(C)(C)C1=C(C(NC(=O)O)c2ccnc(-c3ccc(F)cc3)c2-c2ccc(F)cc2)N1CC(O)CC(=O)O,False,False,True,0.2375001139100276,551.59,5.802,0.3494,0.3111,atorvastatin
CC(=O)C(O)CC(O)CC=Cn1c(C(C)C)nc(-c2cccc(F)c2)c1-c1ccc(F)cc1,False,True,True,0.4671886056761082,454.52,5.18,0.5526,0.3103,atorvastatin
CC(C)c1nc(-c2ccc(F)cc2)c(-c2ccc(Cl)cc2)n1C=C(O)CCC(O)C(=O)O,False,True,True,0.3753148735279687,458.92,5.715,0.5373,0.3095,rosuvastatin
CCC(C=C(CCC(O)O)CC(=O)O)NC(=O)c1c(-c2ccc(F)cc2)nc(C)n1C(C)C,False,True,True,0.2994812323576684,461.53,3.579,0.3721,0.3095,fluvastatin
CC(C)c1c(-c2ccc(F)cc2)nc(-c2ccc(F)cc2)n1C=CCC(O)C=CC(O)O,False,True,True,0.3502814438163284,440.49,4.707,0.5932,0.3077,rosuvastatin
CC(=O)OC(O)C=Cn1c(C(C)C)nc(-c2ccc(F)cc2)c1-c1ccc(F)cc1,False,True,True,0.4585996356134763,412.44,4.971,0.6379,0.3077,rosuvastatin
CC(C)Cn1c(CN(Cc2ccccc2)CC(O)CC(O)C(=O)O)c(C(C)C)c(C=O)c1-c1ccc(F)cc1,False,False,True,0.2473576327617712,538.66,5.085,0.3444,0.3077,atorvastatin
CC(O)c1nc(-c2ccccc2)c(-c2ccc(F)cc2)n1C=CCC(C(C)O)C(O)CCO,False,True,True,0.3710599442783304,454.54,4.011,0.4444,0.3059,atorvastatin
CC(C)C(Nc1nc(-c2ccccc2)c(CCC(O)C(O)CC(=O)O)n1CC(=O)CCO)c1ccc(F)cc1,False,True,True,0.196369185444623,541.62,3.579,0.4186,0.3043,atorvastatin
CC(C)n1n(CCCC(c2ccc(F)cc2)C(O)CCCC(=O)O)c(=O)n1-c1ccccc1,False,True,True,0.4234166619244442,457.55,4.34,0.3218,0.3,fluvastatin
CCC(C)C1=C(c2ccc(F)cc2)N=C(O)C(C)N1C=CC(O)CCC(=O)O,False,True,True,0.6251099238298311,390.46,3.94,0.36,0.3,fluvastatin
CC(C)c1c(-c2ccc(Cl)cc2)nc(-c2ccc(Cl)cc2)n1CCC(O)CCC(O)C(=O)O,False,True,True,0.3420581663992538,491.42,5.624,0.4054,0.3,atorvastatin
Cc1ccc(-c2nc(C)n(C=CC(O)CCCC(O)C(=O)O)c2-c2ccc(F)cc2)cc1,False,True,True,0.459663452132181,438.5,4.42,0.5,0.2976,rosuvastatin
CC(C)c1cc(-c2ncn(C=CC(O)CC(O)C(O)CC=O)c2-c2ccc(F)cc2)ccn1,False,True,True,0.406179403866921,453.51,3.407,0.4051,0.2955,rosuvastatin
CCC1=CN(CC(O)CC(=O)O)C(c2cccc(F)c2)=C(CC(C)C)N1C(=O)NCc1ccccc1,False,True,True,0.4237006806891735,495.6,5.155,0.3548,0.2955,fluvastatin
Cc1cc(-c2nc(-c3ccc(F)cc3)n(C=CC(O)C(C)C(=O)O)c2C(C)C)ccc1F,False,True,True,0.5102058728184425,440.49,5.479,0.5625,0.2857,rosuvastatin
CC(=O)C(O)OCC(O)C=Cn1c(C(C)O)nc(-c2cccc(C(C)C)c2)c1-c1ccc(F)cc1,False,True,True,0.3725819235544849,482.55,4.289,0.525,0.2826,atorvastatin
CCc1cccc(-c2c(F)cc(-c3ccc(C(C)CC)cc3)n2C=C(O)CC(O)CC(=O)O)c1,False,True,True,0.293941516461584,465.57,6.619,0.3409,0.2824,fluvastatin
O=C(O)n1c(-c2cccc(F)c2)nc(-c2cccc(F)c2)c1CCCC(O)CC(O)C=CO,False,True,True,0.3503770915008992,458.46,4.528,0.3605,0.2824,pitavastatin
CCC(=O)CC(O)CCC1=C(C(O)CCC(O)CC(=O)O)C(c2ccccc2)=C(F)C=CC(C(C)C)=N1,False,True,True,0.2825188973094729,515.62,4.775,0.3182,0.2809,atorvastatin
Cc1ccc(-c2cc(-c3ccc(F)cc3)c(C(C)C)n2C=CC(O)CC(=O)CC(C)O)cc1F,False,True,True,0.4000895436515373,467.56,6.094,0.4306,0.2805,fluvastatin
CC(C)Cn1c(CC(C)(O)CCC(O)C(=O)O)nc(-c2ccc(F)cc2)c1-c1cccc(F)c1,False,True,True,0.3985946114083953,472.53,4.671,0.3721,0.2778,atorvastatin
CC(C)C1=Nc2cc(ccc2F)C(c2cc(F)cc(Cl)c2)C(CC(O)CC(O)CC(=O)O)C=CN1F,True,False,True,0.3827054115039546,524.97,5.743,0.3483,0.2766,atorvastatin
CCC(C)(O)C(CC=Cn1c(C(=O)O)nc(-c2ccc(F)cc2)c1-c1ccc(F)cc1)C(C)N,False,True,True,0.4009258306554633,469.53,5.179,0.4384,0.2759,rosuvastatin
CCC1C=C2CCC2CC(C)CC=C(CC(O)O)C(CCC(O)CC(=O)O)CC1O,False,True,True,0.3010566015433228,424.58,3.389,0.2747,0.2747,pravastatin
CC(C)C1CC=CC2=CC(O)C2CC(CC(O)CC(=O)O)CCC(O)CCC1,False,True,True,0.5701779409849443,394.55,3.679,0.2674,0.2674,pravastatin
CC(CC=CC1CCCC2CC(C(C)C(C)C)C=C12)CC(O)CC(=O)O,False,True,True,0.536269368745191,362.55,5.449,0.2674,0.2674,pravastatin
CCC1C=C2C=C(C(C)=O)CC2C(CC)CC(O)CC(O)C1CC(O)CC(=O)O,False,True,True,0.5148790358007268,408.54,2.858,0.2614,0.2614,pravastatin
C=CC1C2C=CC3CC(C)CC3C(OC(C)=O)C(C(C)CC(=O)O)C2C1CC(O)CC,False,True,True,0.4288875111010872,432.6,4.703,0.2553,0.2553,pravastatin
CC(C)CC(O)C=C(C(=O)CCC(O)C=O)C1CC(C)C2C(CCC(O)CC(=O)O)CCC12,False,True,True,0.2283120965854954,466.62,3.143,0.2892,0.2527,pravastatin
CCC1=C(C(C)C)N(C)c2cc(c(CCC(O)CC(O)C(=O)O)cc2-c2ccccc2)CNC1=O,False,True,True,0.433787740784993,480.61,3.869,0.2604,0.2526,atorvastatin
CCCCC1CC2=CC(CC)C(OC(O)C(C)C)CC(=O)CCC(=O)OC2CCC1C,False,True,True,0.3198710445418288,436.63,5.59,0.2473,0.2473,lovastatin
CC1=CC2C(O)C=CC(C)C2C(CC(C)CC(O)OCC(=O)O)C(C)CC(=O)CC1,False,True,True,0.4279516637530872,422.56,3.573,0.2473,0.2473,pravastatin
CCC(CC)C(OC1CCC1C)=C1C(=O)C=CC1OC(CCCC(O)O)C(C)C,False,True,True,0.2820068804884386,408.58,4.522,0.2472,0.2472,pravastatin
CC(=C1CC1CC(CCC(O)CC(=O)O)C(C)C)C(C)C,False,True,True,0.6250947481093125,296.45,4.257,0.2468,0.2468,pravastatin
C=CC1CC(O)C(CCC(O)C(=O)O)C(C)C(C(C)=O)CC=C2C(C)C2C1O,False,True,True,0.5134438089703566,394.51,2.18,0.2444,0.2444,pravastatin
CC(C)c1nc(CCCC(O)(CCO)NCc2ccnc(=O)cc2)c(-c2ccc(F)cc2)c(-c2ccccc2)n1,False,False,True,0.216011376191239,542.66,5.012,0.3125,0.2421,fluvastatin
CCC1CCC2=CC(C(C)C)CCC(O)C(CCC(O)C=C2)CC(O)CC(=O)OC1,False,True,True,0.5818784037866997,422.61,4.158,0.2418,0.2418,lovastatin
CC(C)C(C)C1=C(C(CC(O)CC(O)CC(=O)O)CC2CC(=O)CC2C(C)C(C)C)C1,True,True,True,0.3588287008739082,436.63,4.849,0.2375,0.2326,pravastatin
Cc1c(-c2ccc(F)cc2)n(C(O)c2ccc(Cl)cc2)n1C=CC(C)(C)CC(O)CO,False,True,True,0.4635000692017781,446.95,4.837,0.2949,0.2317,fluvastatin
CC(C)c1cn(CCC(C(C)O)C(C=O)c2ccc(O)c(F)c2)c(-c2ccc(F)cc2)n1,False,True,True,0.4561109338365082,442.51,5.027,0.3023,0.2308,atorvastatin
CCC(C)C1CC(C=O)CC(=O)CC1CCC(CCC(O)O)C(=O)C1C=CC=CCC1O,False,True,True,0.2537673379533097,448.6,3.383,0.2268,0.2268,pravastatin
CCC=C(C)CC(O)CC1C(CC)C1C(O)CC1CC=CC1C(C)CCC(O)CC(O)C(C)=O,False,True,True,0.238567040088637,478.71,4.817,0.2258,0.2258,pravastatin
CC1=CC(C)CC(C(=O)C(C)O)C(CC(O)O)C2CC(CO)CCC(=O)CCC2C=C1,False,True,True,0.4927973677170621,436.59,2.786,0.2258,0.2258,lovastatin
CCCC1=C2C(C=C(C=CC3CC(O)C(CC(C)=O)O3)C1C)C(CC)C(O)C2C(C)CC,False,True,True,0.4678720030111943,444.66,5.392,0.2245,0.2245,lovastatin
CC=CC1C2C=CCC(O)CCC3C(=C2)C(C1OC(C)CCC(=O)O)C3C(C)CC(=O)O,False,True,True,0.4522473979003525,446.58,4.447,0.2245,0.2245,pravastatin
C=C1CCC2C(OC(C)C(C)CC(O)C(=O)O)CC1C=CC(C)C2C(C)C,False,True,True,0.631197425102378,378.55,4.682,0.2333,0.2222,pravastatin
CC(O)C(=O)OC1CC=CC(C(C)C)OC2C(CCC2C(C)C)CC(=O)C1C(C)CCO,False,True,True,0.4491452340383708,452.63,3.925,0.2447,0.2211,lovastatin
CC(C)C1CCCC(O)CC1CCC(O)C(C)C=C1C=CC1CC1CC(OC(=O)O)C1,False,True,True,0.3264747918937917,434.62,5.563,0.2165,0.2165,pravastatin
CCC(=O)OC1CC2C=C(CC(C(C)CC)C3CCC(C(=O)O)C(O)C3)CC2C1,False,True,True,0.4552899974058332,406.56,4.579,0.2151,0.2151,pravastatin
Cc1nc(-c2ccc(-c3ccc(O)cc3)c(F)c2)n(C=CCC(O)OC(O)C(C)C)c1C(C)C,False,True,True,0.3526237447661647,468.57,5.664,0.3291,0.2151,atorvastatin
CCC(C)C(CCC1CC(C)CC(C=O)C2CCC(O)CC2=CCC1=O)C(O)C(C)=O,False,True,True,0.43923390209197,434.62,4.287,0.2371,0.2143,lovastatin
CCC(O)CCC1=C=CC(C)C2OC1CC(C(=O)C(C)O)C2C(O)CCC(C)=O,False,True,True,0.479472940919979,408.54,2.339,0.2128,0.2128,pravastatin
C=CCC1(C)C2CC(C)C(=O)CCCC(CCC(CC(C)C)OC(O)CC(=O)O)C21,False,True,True,0.3524256376044853,422.61,5.215,0.2151,0.2121,pravastatin
CC(O)CC1=CC(C=CN2C(c3ccccc3)=C2C(C)C)C1CCC(O)C(C)(C)O,False,True,True,0.4886326679031892,411.59,4.696,0.1809,0.2088,atorvastatin
CCC(C)CC(C)OC1CCC(=O)OC2CCC(C)C(O)CC(CC)C1=C2C=C(C)O,False,True,True,0.3856189465938176,436.63,5.867,0.2188,0.2083,lovastatin
Cc1nc(-c2ccc(NC(C)C)cc2)n(C=CC(O)CCC(O)C(O)CC=O)c1-c1ccnc(F)c1,False,True,True,0.2223220775896844,496.58,3.803,0.3214,0.202,atorvastatin
CCC1CC2CC=C(O)CCC(OC(C)(C=O)OC)C(C)CCC(C)C=C2C1O,False,True,True,0.3825553130811249,408.58,4.945,0.1979,0.1979,simvastatin
CCC(C)CC1=C(C(CC)C(C)C)C(CC2CC(=O)COC2C(=O)O)C(O)O1,False,True,True,0.6161410061294152,396.52,3.773,0.2065,0.1957,lovastatin
CC(=O)CC1=CCC(C)CC(O)C(O)CCC2C1C=CC(C)C(C(C)O)C2C=O,False,True,True,0.4926205349588669,406.56,3.074,0.2258,0.1957,pravastatin
CC(C)CCC1CC1CCC1CC(CC(O)CCC(O)C(=O)O)CCC1C,False,True,True,0.4499472082120792,382.59,4.868,0.2568,0.1905,pravastatin
C=CCC(CC1OC(OCC2C(C)=CC2CC(=O)O)C(CCC)C1C)CC(C)(C)C,False,True,True,0.3678086781311998,420.63,6.466,0.2151,0.19,simvastatin
CC(C)CC(C)CCC(=O)OC1CC(CC(C)(C)CC(C)C)C(C(O)CCC(=O)O)C1,False,True,True,0.320025414280754,440.67,6.075,0.2024,0.1868,pravastatin
CCC1CCOC(CC2=CC=CC2=O)C(c2ccc(F)cc2)C1CC(O)C(C)O,False,True,True,0.7253054854004293,402.51,3.928,0.2021,0.1856,lovastatin
CC(=O)C(O)CCC1CC(CO)C2=CC(C)CC=C(C2)OC(C)CCCC1=O,False,True,True,0.6966647242213391,392.54,3.73,0.1856,0.1856,lovastatin
CCC1CCC(OC(=O)O)C(CCCC2CC(C)OC(O)CC2C=CC2CC=C2C)C1,False,True,True,0.3453081732551921,434.62,6.318,0.2041,0.1837,simvastatin
CC(O)CC1=C(C2CCCCC(=O)O2)C=C2C3=CCCC(OC(O)C(C(C)C)C1)C32,False,True,True,0.6721015603089406,416.56,4.196,0.2292,0.1818,lovastatin
C=C(CC)C(C)C1C=C(C=CCC2CC(C(C)=O)C2)C(CC(O)CCCC2COC(O)C2)O1,False,True,True,0.3731732888843643,460.66,5.12,0.1792,0.1792,pravastatin
CC1=C(C(C)C)C2(OC(C(=O)C(C)C)C(O)O)CC(C)C=CC3CCC3OC1=CC(C)C2,False,True,True,0.4467132299956851,446.63,4.934,0.1771,0.1771,lovastatin
CCC(O)C1CCC2(C)CC=C(C1)C2C=CC(=O)CCC1CC(CC(C)O)C1C(O)CC(C)O,False,True,True,0.2443081758090021,476.7,4.571,0.1845,0.1748,lovastatin
CC(=Cc1ccc(-c2ccccc2)cc1)C1OCCC(C)CC2OC(C(C)C=O)C21,False,True,True,0.5917561109580811,404.55,5.791,0.2065,0.1702,atorvastatin
C=C1CCC(OC(O)C(=O)CC(C)CC)C2=C(CC(O)C(C)C)C(CC)CC(CC)CC12,False,True,True,0.2911383813985475,448.69,6.211,0.1616,0.1616,pravastatin
CCC1CCC(CC(C)=O)C1CC1CCC(=O)CCCC(C)(C)C(CC(C)=O)O1,False,True,True,0.5439156937945897,406.61,5.7,0.163,0.1538,simvastatin
CC(C)=CC(C)C(=CC(C(C)C)C1CC(O)CCC1CO)C1C=C1CC(O)C(O)O,False,True,True,0.2749537609189891,422.61,3.175,0.1579,0.1474,pravastatin
CC(C)C1=CCC(C=CC2=CC3CC(C(C)C)OC(CO)C2=CC3(C)C)OC1O,False,True,True,0.6626883282764782,402.58,4.547,0.2151,0.13,lovastatin
