smiles,warhead_match,lipinski_pass,pains_clean,qed,mw,logp,tanimoto_max_chembl,tanimoto_max_marketed,nearest_marketed_statin
Cc1ccc(CNC(=O)c2c(-c3ccccc3)nc(-c3ccc(F)cc3)n2C=CC(O)CC(CO)CCC(=O)O)cc1,False,False,True,0.1729050302466732,571.65,5.29,0.4744,0.3043,fluvastatin
CCC(O)CCc1c(C=CC(O)CC(=O)O)nn(-c2ccc(F)cc2)c1C1=CC(F)(F)C=C1,False,True,True,0.4931003209775947,462.47,4.152,0.3023,0.3034,fluvastatin
Cc1cc(-c2nc(C(C)C)n(C=CC(O)OCCCC(=O)O)c2-c2ccc(F)cc2)ccc1F,False,True,True,0.2977548503731952,470.52,5.598,0.5946,0.3034,rosuvastatin
CC(=O)C(CCC(=O)O)CCc1c(C(C)C)nc(-c2ccc(F)cc2)n1-c1cccc(F)c1,False,True,True,0.4112842613023603,454.52,5.944,0.3721,0.3023,rosuvastatin
CC(C)Cc1cc(-c2ccc(F)cc2)c(-c2ccc(F)cc2)n1C=CCC(O)CCC(O)C(=O)O,False,True,True,0.3245296627414012,483.56,5.746,0.4133,0.3012,atorvastatin
Cc1cccc(-c2c(-c3ccc(F)cc3)ncn2CCC(O)CC(O)=CO)c1,False,True,True,0.5147920347735623,382.44,4.763,0.35,0.3012,atorvastatin
CCC(C)c1cccc2nc(c(=O)[nH]c1OC(C)C)C(c1ccc(F)cc1)=C2CCC(O)CC(=O)O,False,True,True,0.4156187918042566,496.58,5.222,0.3523,0.3011,atorvastatin
CC(=O)C(NCc1ccccc1)C1=C(CO)CC(CCC(O)CC(=O)O)C(c2ccc(F)cc2)=N1,False,True,True,0.3688133647409769,482.55,3.244,0.3721,0.3,atorvastatin
CC1=C(C(C)C)N(C=CC(O)CC(=O)O)C(c2ccc(F)cc2)=NC2=CC1=CC=CC2Cl,False,True,True,0.5801012265659931,456.95,5.155,0.3827,0.3,fluvastatin
O=CCC(O)CC(O)CC(O)Cn1c(-c2ccc(F)cc2)c(CO)n1C(=O)NCCc1ccccc1,False,True,True,0.2268032921202294,501.56,1.84,0.3488,0.2989,atorvastatin
O=CC(O)CC(CCn1cc(F)c(C(=O)Nc2cccnc2)c1-c1cccc(F)c1)[SH](=O)=O,False,True,True,0.304909244776276,477.49,2.401,0.2887,0.2979,atorvastatin
CC1=C(C(C)C)N(C=CC(O)CC(=O)O)C(c2cccc(F)c2)=NN1c1cccc(F)c1,False,True,True,0.6522872169200945,441.48,4.685,0.3704,0.2976,fluvastatin
Cc1cccc(C2=C(c3ccc(F)cc3)C(C(CC(=O)O)C(O)CC(=O)O)CCN2C)c1,False,True,True,0.5751904336670967,441.5,3.881,0.3704,0.2976,atorvastatin
CC(C)c1c(CCC(O)CCC(O)C(C)C)c(C(=O)NCc2ccccc2)c(-c2ccc(F)cc2)n[n+]1[O-],False,True,True,0.2362300049468998,523.65,4.665,0.4578,0.2967,atorvastatin
Cc1cc(-c2nc(C(C)c3cccc(F)c3)n(C=CC(O)CC(=O)O)c2C(C)O)ccc1F,False,True,True,0.4587314810825469,456.49,4.648,0.4568,0.2967,rosuvastatin
Cc1nc(-c2ccc(F)cc2)c(-c2ccc(F)cc2)n1C=CCC(O)CCC(O)C(=O)O,False,True,True,0.4605076041174169,442.46,4.251,0.4706,0.2963,atorvastatin
CC(C)C1=CC(C2=CC(=O)C=C2)=C(c2ccccc2)N=C(c2ccc(F)cc2)N1C=CC(O)C(=O)O,False,True,True,0.5856987956636358,484.53,4.864,0.3222,0.2955,atorvastatin
CC(C)c1cccc(CNC(=O)c2nc(CCC(O)CC(=O)O)c(C(C)C)n2CCC(O)C(O)CC(=O)O)c1,False,False,True,0.1837534442178793,547.65,2.415,0.4643,0.2955,fluvastatin
CC(CCC(O)CC(=O)O)CN1C(c2cc(O)cc(F)c2)=NC(c2ccc(F)cc2)=CN1C(C)C,False,True,True,0.4530570218031016,487.55,4.609,0.3258,0.2955,atorvastatin
CC(=O)C(CC(=Cn1c(O)nc(-c2ccc(F)cc2)c1C)c1ccc(F)cc1)CC(O)CO,False,True,True,0.4490670362909352,456.49,4.179,0.3784,0.2941,rosuvastatin
CC(C=C(O)CC(O)CC(=O)O)Cc1ccc(-c2ccc(Cl)cc2)nc1F,False,True,True,0.4568293530787718,393.84,4.387,0.3418,0.2927,rosuvastatin
CCc1c(C=CC(O)CC(=O)O)nc(NC(Cc2ccc(C)cc2)c2cccc(F)c2)n1CCC(F)CC(=O)O,False,False,True,0.1995171042051292,555.62,5.341,0.3039,0.2917,fluvastatin
CCC1C(C)C1CC(C=C(C)C)C(CC(O)CC(=O)O)C1CC(OCC(C)=O)C1C,False,True,True,0.4195267190406812,422.61,4.723,0.2907,0.2907,pravastatin
CC(C)C1=NC=C(c2cccc(F)c2)C=C(c2cccc(F)c2)N1C=CC(O)CC(=O)O,False,True,True,0.6334080972138614,438.47,5.066,0.378,0.2892,fluvastatin
CCC(C)c1nc(-c2ccc(F)cc2)n(CC(C=O)CC(O)CO)c1-c1ccc(F)cc1,False,True,True,0.4513291624120321,442.51,4.567,0.3537,0.2892,atorvastatin
Cc1nc(-c2ccc(F)cn2)n(C=CC(C)(O)CC(O)CC(=O)O)c1-c1ccc(Cl)cc1,False,True,True,0.4664438672868717,459.91,4.16,0.4051,0.2889,atorvastatin
CC(C)n1c(C=C(O)CC(=O)O)nc(-c2ccc(F)cc2)c1CCC(O)Cc1ccc(Cl)cc1,False,True,True,0.3130740419371895,486.97,5.833,0.475,0.2889,rosuvastatin
Cc1nc(C(C)C)n(C=CC(C)C2=CC=CC(F)(CCC(O)CC(O)C(=O)O)C=C2)c1-c1ccc(F)cc1,False,False,True,0.3355774920194329,526.62,5.965,0.4337,0.2887,atorvastatin
CCC(CC)c1c(-c2ccc(-c3cccc(F)c3)cc2)nn(C=CC(O)CC(=O)O)c1O,False,True,True,0.4228903555796774,438.5,5.272,0.3855,0.2874,rosuvastatin
CC(C)n1c(-c2ccc(F)cc2)c(-c2ccc(F)cc2)n1C=CC(O)CCC(O)C(O)C=O,False,True,True,0.4007498409480169,458.51,4.015,0.3676,0.2857,atorvastatin
CCCC(C)(O)n1c(-c2cccc(F)c2)c(-c2ccc(Cl)cc2)n1C=CC(O)CC(=O)O,False,True,True,0.4098998704281179,460.93,5.188,0.4096,0.2841,atorvastatin
CC(C)c1nc(-c2ccc(F)cc2)c(C(C)C)n1C=CC(=O)COC(C)c1cccc(F)c1,False,True,True,0.3320267606671512,452.55,6.893,0.4,0.2841,rosuvastatin
CCC(C1COC(C=O)C(C)C1)C(C)C1=CC(CC(O)CC(=O)O)OC1C,False,True,True,0.4704634396940103,382.5,2.828,0.2841,0.2841,pravastatin
Cc1ccc(-n2c(C(C)C)nc(C=CC(O)C(O)CCC(=O)O)c2F)cc1,False,True,True,0.658124406320783,376.43,3.043,0.3418,0.284,fluvastatin
CCc1c(C)c(C(C)C)n(-c2ccc(F)c(F)c2)c1CCC(O)CC(=O)O,False,True,True,0.7089315581019172,379.45,4.518,0.3704,0.284,fluvastatin
CC(C)n1c(-c2cccc(F)c2)c(O)c2cc(c(F)n1C=CC(O)CC(=O)O)C=C2,False,True,True,0.5545918821868258,416.42,4.436,0.378,0.2824,atorvastatin
Cc1ccc(NC(CC(O)COCc2c(C(C)C)c(C)c(-c3ccccc3)c(=O)n2C)C(=O)O)cc1,False,True,True,0.3609883665542208,492.62,4.625,0.2903,0.2809,atorvastatin
Cc1ccc(C(C=Cn2c(-c3ccc(F)cc3)c(F)n2C(C)C)CC(O)CO)cc1,False,True,True,0.5374068442822624,414.5,5.122,0.3378,0.2805,atorvastatin
CCc1cccc(-n2c(CCC(O)CC(O)CC(O)C=O)nc(C)c2-c2ccc(F)cc2)c1,False,True,True,0.3853378948961746,454.54,3.544,0.3407,0.2778,atorvastatin
CC(C)c1nn(-c2cccc(F)c2)c(CCC(O)CC=C(O)CC(=O)O)c1-c1ccccc1,False,True,True,0.3579880819820765,452.53,5.402,0.3556,0.2778,atorvastatin
CC(=O)C(C=C(C)C)CCn1nc(-c2ccc(F)cc2)c(-c2ccc(F)cc2)c1C(=O)O,False,True,True,0.454360449971087,438.47,5.755,0.3288,0.275,rosuvastatin
CC(C)CN1N=C(c2cccc(F)c2)N(CCC(=O)CCC(O)C(=O)O)C(O)=C1c1ccc(F)cc1,False,True,True,0.4270000370151748,501.53,3.969,0.3043,0.2747,atorvastatin
CC(C)c1nc(-c2cccc(F)c2)c(-c2ccc(F)cc2)n1C=CC(C)C(O)C=C(O)O,False,True,True,0.391292904554032,440.49,6.044,0.5556,0.2738,atorvastatin
CC(C)C(CC(=O)O)OC1CCc2ccc(OCc3ccc(F)cc3)n2C(C)C1,False,True,True,0.674675609780646,403.49,4.988,0.2473,0.2706,fluvastatin
Cc1c(-c2ccc(F)cc2)c(-c2ccc(Cl)c(F)c2)n(C=CC(=O)CC(O)O)c1C(C)C,False,True,True,0.3399730086840387,459.92,5.926,0.3614,0.2706,fluvastatin
Cc1cc(-c2nc(-c3ccc(F)cc3)c(C(C)C)n2C=CC(O)CC(O)(O)C=CO)ccc1F,False,True,True,0.2772655802400877,470.52,4.901,0.5217,0.2697,rosuvastatin
Cc1ccc(C2=C(C(C)C)C(C=C(O)CCC(=O)O)=Nc3cc2c(F)c(C(C)O)n3)cc1,False,True,True,0.500091371353352,438.5,5.433,0.2874,0.2697,rosuvastatin
CC(O)CC1=CC=Cc2cc(F)cc(c2)C(C)c2nc(n(C)c2C=CC(O)CC(=O)O)C(O)=C1,False,True,True,0.5054931682870744,468.53,4.183,0.2708,0.268,rosuvastatin
CC(O)c1nc(-c2cccc(F)c2)c(-c2cccc(F)c2)n1C=CC(O)CCC(O)C(=O)O,False,True,True,0.3894467370074732,458.46,3.606,0.527,0.2674,atorvastatin
CCC1=C2CCC=CC3C(CC2OC(=O)CC(O)CC(C)C1)C3OC(O)CC(C)=O,False,True,True,0.4019760182525596,420.55,3.455,0.2766,0.266,lovastatin
CC(C)OC1C(OC(=O)CC(O)CC(=O)O)C(C)C=CC2CC=CC(C)C21,False,True,True,0.520996958078739,380.48,2.952,0.2651,0.2651,pravastatin
Cc1c(-c2ccc(F)cc2)nc(C(C)c2ccc(F)cc2)n1C=CC(O)(O)CCC(O)C=O,False,True,True,0.3365008938753392,456.49,3.78,0.3733,0.2644,rosuvastatin
CCC1OCC(=O)C(C)CC(CC(O)CC(=O)O)CC=C2C(C(C)C)C=CCC21,False,True,True,0.6389739344273156,406.56,4.397,0.2637,0.2637,pravastatin
CC(=O)n1c(C)c(-c2ccc(F)cc2)n1C=C(Cl)CC(O)C(O)c1ccc(F)cc1,False,True,True,0.5892855107341635,434.87,4.725,0.2933,0.2625,fluvastatin
CCc1ccc(-c2nc(-c3cc(C)cc(F)c3)n(C=CC(O)CC(C)=O)c2C)cc1,False,True,True,0.5756995435926316,406.5,5.346,0.4306,0.2614,rosuvastatin
CC(=Cc1nc(-c2ccc(F)cc2)nc(C)c1CCc1ccc(F)cc1)CC(O)C(=O)O,False,True,True,0.530151035344472,438.47,4.754,0.3026,0.2588,rosuvastatin
CC(C)c1nc(C=C(O)CCC(O)C(=O)O)c(C(C)C)n1NCc1ccc(-c2cccc(Cl)c2F)cc1,False,False,True,0.2123278700458702,530.04,6.458,0.3226,0.2553,fluvastatin
CC(=O)C(C)OC1CCC(C=CC2CCC(O)C2)C(=O)CC(CC2CCC(=O)O2)C1C,False,True,True,0.4843920018519462,434.57,3.784,0.266,0.2553,lovastatin
CCC1C=CC=CC(C)=C2C=CC(C)C(OC(C)C)OC2C(OC(=O)OC(C)C)C1,False,True,True,0.5036660879019683,418.57,6.118,0.2527,0.2527,lovastatin
CC1C=C=CC(CC2CC(=O)CCC(=O)O2)CC(C=CCC2CC(O)CC2CC(O)CC(=O)O)C1,False,True,True,0.2549938946410199,488.62,3.974,0.2525,0.2525,lovastatin
CCC(=O)OC(O)C=C(Cn1cc(-c2ccc(F)cc2)nc1C(C)C)c1ccc(F)cc1,False,True,True,0.3810342826880767,440.49,5.307,0.3205,0.25,rosuvastatin
CCC(C)C1CC(=O)C(C2CC(C(O)CCC(O)C(=O)O)C=CC2C)C(O)C1,False,True,True,0.468457570413408,396.52,2.404,0.25,0.25,pravastatin
C=CCC(CC)C1CC(=O)OC(C=C2CC(CCC(O)CCC(=O)O)C(C)O2)C1,False,True,True,0.3926003012099588,408.54,4.225,0.25,0.25,pravastatin
CC(C)C1=C2C=C(C(=O)NCc3ccccc3)C3=CC(F)=CC=C(C(CCC(O)CC(O)C(=O)O)=N2)N31,False,True,True,0.3847111910810503,507.56,3.479,0.3778,0.2474,atorvastatin
Cc1cccc(-c2nc(O)n(C=CC(O)CCC(C)C(O)C(=O)O)c2-c2cccc(F)c2)c1,False,True,True,0.3875069797794157,454.5,4.064,0.4353,0.2473,rosuvastatin
CCC(C)C1C=C2CC1CC=C(C)C2=C(C)CCC(O)CCC(O)CC(O)C(=O)O,False,True,True,0.3976143846932394,420.59,4.379,0.2472,0.2472,pravastatin
Cc1cc(-c2nc(C)n(C=CC(O)C(C)(C)OC(=O)O)c2-c2ccc(F)cc2)ccc1F,False,True,True,0.4983790104841916,442.46,5.417,0.4324,0.2444,rosuvastatin
CCCC(C)(CC)C(OC1C(O)C1CC(=O)O)C1=CC1CCC1CC(C)C1OC(=O)CC,False,True,True,0.2933687334200718,450.62,4.736,0.2581,0.2421,pravastatin
CCC(C)C1C2=CC3C(=CC(C=CCC(O)C1O)CC2CC(O)CC(O)CO)C3C,False,True,True,0.4076709952877361,420.59,2.58,0.2418,0.2418,pravastatin
Cc1cc(-c2ccc(F)cc2)n(C=CC(O)COC(C)c2ccc(C=O)nc2)c1C(C)C,False,True,True,0.4472668868934293,436.53,5.543,0.3797,0.2391,fluvastatin
CC(=CC(O)CC(=O)O)CCCn1nc(-c2ccc(F)c(C)c2)c(C)c1-c1ccc(Cl)cc1,False,True,True,0.3655305094026882,470.97,6.189,0.3605,0.2391,atorvastatin
CC1C=CC=C(CC(C)CC2=CC(O)CC2CC(O)CC(C)C(=O)O)C=C(c2ccccc2)C1,False,True,True,0.3615061499685457,464.65,6.178,0.24,0.2371,pravastatin
CCC(=O)OC(O)C1CC(O)C(C)CCC(CCC(=O)O)C2=CCC(C(C)C)C2C1,False,True,True,0.3222380705931535,424.58,4.145,0.2366,0.2366,pravastatin
Cc1ccc(N2N(C)C=C(c3cccc(F)c3)N2C=CC(O)C(O)CCC(=O)O)cc1F,False,True,True,0.5749965041336443,445.47,3.256,0.2766,0.2366,atorvastatin
Cc1ccc(-c2nc(C(C)C)c(-c3cccnc3)n2C=CC(CC(C)OC(=O)O)C(C)O)cc1,False,True,True,0.3786581489908115,463.58,5.985,0.4,0.234,atorvastatin
CC=Cn1c(-c2cccc(F)c2)nc(-c2ccccc2)c1C(C)C,False,True,True,0.578797414770718,320.41,5.97,0.4516,0.2338,fluvastatin
CC(C)c1nc(C(C)C)n(C=CC(O)(O)CC(O)c2ccc(F)cc2)c1-c1ccn(F)c1,False,True,True,0.437315187880997,445.51,4.745,0.3506,0.2333,rosuvastatin
Cc1ccc(C(CC=Cn2c(O)nc(C(C)C)c2-c2ccc(F)cc2)C(C)(O)C=O)cc1F,False,True,True,0.4371296661997417,454.52,5.56,0.3146,0.2316,rosuvastatin
CCC1=C2CC(C)CCC3C(C)CCCC(OC(C)=O)CC(=O)OC3C1C(CC)C2C,False,True,True,0.3784530143700998,432.65,6.475,0.2527,0.2308,simvastatin
CCc1c(-c2ccc(F)cc2)ccn1C=CC(c1cccc(F)c1)C(O)CC(O)CO,False,True,True,0.4756129113266202,427.49,4.354,0.2892,0.2299,fluvastatin
CCC1=C2CC(C)CC(C)CC(=O)C2C(O)CCC(C(=O)C(C)CC)C(O)CCC1,False,True,True,0.6090673126369185,420.63,5.252,0.2414,0.2299,lovastatin
CC(C)C1=NC(C)C(CO)=C(C=CC(NC(CO)c2ccccc2)C(O)CCC(=O)O)C(c2ccccc2)=C1,False,True,True,0.2617548831224984,532.68,4.332,0.2784,0.2292,fluvastatin
CC(C)c1cccc(C2=C(O)N(CC(C=O)CCC(O)CCC(=O)O)C(C)(F)N2)c1,False,True,True,0.31966676165713,422.5,3.364,0.2526,0.2283,fluvastatin
CCc1ccc(-c2cn(C=C(CCC(O)C=O)C(C)(C)O)c(-c3ccc(F)cc3)n2)cc1,False,True,True,0.4694210806985489,436.53,4.87,0.3038,0.2273,fluvastatin
CCC(C=O)(CCC(O)O)CCn1c(-c2ccc(F)cc2)nc(O)c1C(C)c1ccc(C)cc1,False,True,True,0.2739149064316699,468.57,4.931,0.3372,0.2258,atorvastatin
CC(C)(C)c1c(F)nc(-c2cccc(F)c2)n1C=CC(O)CCC(O)C(=O)O,False,True,True,0.6704028937866571,394.42,3.183,0.3684,0.2247,atorvastatin
CC(C)(C)C(OC(O)CC(O)CC(C=O)CN1NC(NCc2ccccc2)C1=O)c1cccc(F)c1,False,True,True,0.2467075280830343,501.6,2.667,0.2404,0.2245,fluvastatin
CCCC1CC(OC(=O)O)C(C(C)C(C)CCCC2CC2=O)OC1CC1CC=C=C1C,False,True,True,0.3122832362038684,432.6,6.166,0.2222,0.2222,lovastatin
CC(CC(=O)O)CC(O)C1CC(C(=O)CCC2CCC(O)O2)=CC=CC2CCC21,False,True,True,0.5430849053223091,406.52,3.224,0.2211,0.2211,pravastatin
CC(=O)CC1OC2CC3CCCC(=O)C(CCCC1C(C)=O)OC(=CC3C)CC2O,False,True,True,0.7511049262379423,420.55,3.538,0.2174,0.2174,simvastatin
CC(O)C1=CC=CC=CC(CCCC2C(C)C2C(C)(C)C(O)CC(=O)O)=C1C(O)C(C)C,False,True,True,0.3703967924479055,446.63,4.647,0.2174,0.2174,pravastatin
C=CC1CC(O)OCCC1C(CC)CC1C=CC(O)C(=O)C1,False,True,True,0.7656973191627235,308.42,2.456,0.2273,0.2159,lovastatin
CCCC1C(CC(C)O)C(C)=CC(C)C(C(=O)C(C)O)OC2=CC(O)CCCC21,False,True,True,0.5825820499521872,408.58,3.766,0.2316,0.2151,pravastatin
CCC(O)C=Cn1c(-c2cccc(F)c2)c(-c2cccc(F)c2)n1C(=O)NCc1cc(C)ncc1C,False,True,True,0.3381756147394291,490.55,5.913,0.3111,0.2128,atorvastatin
CCCCC1C=C2C=C1CC(C)C(C)C2OC(C(=O)O)C1CCCC1C(C)C(=O)CC,False,True,True,0.4477153302099921,430.63,6.205,0.2245,0.2105,simvastatin
CC1CC=C(OC2C=CCC2C2CCCC(O)C(=O)C2CC(C)CC(=O)O)C(O)C1,False,True,True,0.4303336341416413,420.55,3.47,0.2083,0.2083,pravastatin
CCC(C)(CO)CC1=CC2CC(CCC(O)C(CCCO)C(=O)CC1)CC(C(C)=O)O2,False,True,True,0.5021724096168988,438.61,3.357,0.2083,0.2083,simvastatin
CC1CC(C(O)C(C=O)C(C)C)C(O)C1=CCC(C)C1CCC(O)C1CCC(=O)O,False,True,True,0.3164825463079811,424.58,3.04,0.2065,0.2065,pravastatin
CCC1CCC(C=C(C)OCC(C)C(=O)O)C=C2CC=C1CC(C)CC2OC(C)O,False,True,True,0.3097201516193678,420.59,5.46,0.2165,0.2062,pravastatin
CC1CC(CC(O)C(=O)O)C(c2ccc(F)cc2)=C(C(=C=O)C(O)CO)N1Nc1cc(F)ccn1,False,True,True,0.3329799804541445,489.48,1.755,0.2396,0.198,atorvastatin
C=CCC1CC(C(C)(C)CCC(C)CC(O)CC(O)CC(=O)CC(O)C(=O)O)OC(C)CC1C,False,True,True,0.2577221893615218,484.67,4.122,0.2414,0.1979,pravastatin
C=CC(=O)C1C=C1CCC1CC(COC(C)C2C(=O)C(CC)C2O)C1C(C)O,False,True,True,0.4185838593059716,390.52,2.702,0.2268,0.1979,pravastatin
CC=CC1=CC2C(CC(O)CC(C)=O)C3CC(C1=O)C(C)CCCC2C(C=O)C(O)O3,False,True,True,0.625953968196938,432.56,3.009,0.1961,0.1961,pravastatin
CC(O)CCC(C(C)C=CC1C=CO1)C12CC(=O)CC=C1C2C(O)CC(O)CCC(=O)O,False,True,True,0.3194012417986238,448.56,2.751,0.1935,0.1915,pitavastatin
C=C1CCCC(CC(C)CC2CCC(=O)OC2C(C)=O)CCC(C)C(OC(CO)C(C)=O)C1,False,True,True,0.3889382454749051,464.64,4.811,0.2,0.19,lovastatin
Cc1ccc(C(C)(O)C(C=Cn2c(C(C)C)nc(-c3cccc(Cl)c3)c2F)OC(=O)CO)cc1,False,True,True,0.4347843647592024,486.97,5.057,0.4205,0.19,fluvastatin
CCC(=O)CC1OC(CC)CC2C=CC(C(C)CCCC(O)C(C)(O)O)CCCC1=C2,False,True,True,0.3415555147150435,436.63,4.69,0.2059,0.19,pravastatin
CC1C=CCC(CC2CC(C(C)O)O2)C=CC2C(C)CC=C1C2C(C)(C)OC(=O)O,False,True,True,0.4645463847822165,418.57,5.355,0.2245,0.1856,simvastatin
CCC(C)C1=C(C)C(CC(O)OC(O)CC(C)=O)CC1C=CCC1CCC(C)O1,False,True,True,0.3882036447314171,408.58,4.522,0.1856,0.1856,pravastatin
CC(CC1C=C2CCC(CCO)=C2CCC(=O)CCC(O)C1)CC(O)C(O)=CO,False,True,True,0.410613269502469,408.54,3.631,0.1856,0.1856,pravastatin
CCC1=C=C2C(C)CC(C)C2OC(O)CC(=O)CC(CC(O)CC(O)C(C)C)C1,False,True,True,0.5827426803545662,408.58,3.755,0.1957,0.1848,lovastatin
CCC(C)(C)C1OC(OC(O)CC(=O)O)CCC2C(CC=CCCC(O)C(C)C)=C=CC21,False,True,True,0.2243357535696024,450.62,4.808,0.2105,0.1845,pravastatin
CC1CCCC(O)OC2=C3C(CCC(O)C(C)(O)C=O)CCCC1C3C=CCC=C2,False,True,True,0.4633875568785185,418.57,4.035,0.1963,0.1818,simvastatin
CC=CC1C(C)C2C=CC3CC(C=O)C(O)CCOC(OC(CCC(C)=O)C3C)C12,False,True,True,0.5405846330677966,418.57,3.95,0.1818,0.1818,lovastatin
CC(=CC(O)C1CCC(C)CC1OC1CC=CC1=C1OC(O)CCCC1C)CO,False,True,True,0.6046576211229661,406.56,3.845,0.1919,0.1818,pravastatin
CC1CC(O)C2C=C2CC2(C(C)C)OC3C=C(CCC(O)CC(O)O1)CC(C)C(C=CC3)CCCCC2=O,False,False,True,0.3928075332998852,530.75,5.404,0.181,0.181,lovastatin
CCC1CC(C2=CC=CC(O)C2O)C2CC=CCC(C)C(=O)C(CO)OC2O1,False,True,True,0.6350465275758934,392.49,1.895,0.1895,0.1809,simvastatin
CCCC(C)C1OC2CCCCC(C)=C3CC2C3C=CC(C(CC(=O)O)C(C)=O)CC1=O,False,True,True,0.5224012434634902,444.61,5.528,0.2041,0.1782,pravastatin
CCC1=C2CCOC(CC3OC(O)OC3CC)=CCC(C=C1C)C2C(C)C(C)(CC)C(C)=O,False,True,True,0.4753718386120968,460.66,6.081,0.2039,0.1782,simvastatin
CC(=C(C)C1C=C2CC(OC3CCCC(C(C)O)CC3=O)C(O1)C(=O)C2O)C(C)C,False,True,True,0.5247677689429744,420.55,2.9,0.1875,0.1771,lovastatin
CC(=O)OC(O)CC1CC2C(=O)C=C2C(C2=CC(NCO)C(F)=C2)C=CC=C1CO,False,True,True,0.3619135921122487,419.45,1.196,0.1765,0.1765,pravastatin
CC(C)C(=O)OCC1C2=CC=C2C(C)CCC(C)(O)CCC1(O)C(O)C=O,False,True,True,0.4972320019249636,380.48,1.92,0.1905,0.1758,pravastatin
CCC1C(=O)CC1CC(C)C1CC=CC(=O)C2(C)CC(OC(=O)C(C)CC1)C2C,False,True,True,0.6104329482142575,402.58,5.147,0.1856,0.1753,lovastatin
C=C1CC2C=C(CO)C3CCC(=O)C(CC)C(CO1)CC(=O)CC(C)(C)C(C)CC(=O)OC2C3,False,True,True,0.4569700203968575,474.64,4.794,0.1863,0.1748,simvastatin
CC(O)CCOC(=O)C1OC2CCC(=O)C(C(C)C)C3=C(C=C(C(C)C)CCC3)CC(C)C1C2,False,True,True,0.4927452581638951,474.68,5.798,0.1942,0.1731,lovastatin
CCC(C)c1cccc(OC2C(C)CCCC3=CC(OC(C=O)C(=O)CC(C)C)C32C)c1,False,True,True,0.2439607821303154,440.62,6.282,0.177,0.1714,pravastatin
CC(O)CC1C=C=C2CCC(O)C(=O)CC(O)CCC(CC(C)C(=O)O)C1CC2,False,True,True,0.5201345608037584,408.54,2.847,0.1828,0.1702,lovastatin
CC1=C(C2COC(=O)C2)C2(C(CC(O)O)C=CCCCC2C(C)(C)C)C(OC(O)C=O)OC1C,False,True,True,0.229578412871865,480.6,2.851,0.1835,0.1698,simvastatin
CC(C=C1C(C)CC(=O)C1O)CC1C=CC(C)(C)OCC1CC(O)C(C)C(C)C,False,True,True,0.6088454286575999,406.61,4.549,0.1717,0.1667,lovastatin
CC(O)CC=C1C2C=C3C(C)OC(C(C=O)C(C)(C)C)OCCC(C)CC=CCCC3C12,False,True,True,0.4356999231224496,444.66,5.861,0.1698,0.165,pravastatin
C=C1CC=C2CC(O)C(C(C(C)C)C(C)CC)COC(=C)C2C(CC(O)O)C1O,False,True,True,0.3994962692363372,408.58,3.396,0.1667,0.1562,lovastatin
CC(=O)C(CCO)C1COC(C)C2C(CC=C(CC(C)C)C2OC(C)C(C)C)CCC(=O)CO1,False,True,True,0.4790474163382922,480.69,4.766,0.1765,0.1553,lovastatin
C=CC(C)C1C(=C)C1=CC(CCOC(C(=O)CC)C(O)CC)C1OC(CCO)C1C(C)O,False,True,True,0.3316793191564154,450.62,3.209,0.1604,0.1553,pravastatin
C=C1CC=CC23CCC(O)CC(O)C(=O)C(O)CC(CC1C2)OC3C(C=O)C(C)C,False,True,True,0.4782798389368551,420.55,2.35,0.16,0.15,lovastatin
C=C1CC(CC2=CCC(OC3=C(C)CCC(O)C3)C(C)CC=CC2)C(O)CC1O,False,True,True,0.6025566028012538,402.58,4.571,0.1633,0.1429,simvastatin
C=CC(OC(O)C(C)C=O)(C(C)C)C1CC=CC2CC(OC)CCCC2CC1,False,True,True,0.3619998552555224,392.58,4.915,0.1649,0.1414,pravastatin
CC=C1CC2CCC(O)C(=C(C)C)OCC(C3CC(=O)C3)C=C(C2)O1,False,True,True,0.7705680468845997,346.47,4.261,0.1383,0.129,simvastatin
