smiles,qed,lipinski_violations
CC(=O)OC(O)C=Cn1c(C(C)C)nc(-c2ccc(F)cc2)c1-c1ccc(F)cc1,0.4585996356134763,0
CC(C)c1nc(-c2ccccc2)c(C(=O)NCc2ccccc2)n1CCC(O)CC(O)CC(=O)O,0.3147312239906687,0
CCC(C)C1CC(C=O)CC(=O)CC1CCC(CCC(O)O)C(=O)C1C=CC=CCC1O,0.25376733795330975,0
CC(C)Cc1nc(-c2ccc(F)cc2)c(-c2ccc(F)cc2)n1C=CC(O)CC(O)C=CO,0.38111738243348753,1
CC(O)CC1=CC(C=CN2C(c3ccccc3)=C2C(C)C)C1CCC(O)C(C)(C)O,0.4886326679031892,0
CC(C)c1nc(CCCC(O)(CCO)NCc2ccnc(=O)cc2)c(-c2ccc(F)cc2)c(-c2ccccc2)n1,0.21601137619123903,2
CC(C)c1c(-c2ccc(F)cc2)nc(-c2ccc(F)cc2)n1C=CC(CO)CC(O)CC(=O)O,0.3908183137387649,0
CC(O)CCc1nc(-c2ccc(F)cc2)c(-c2ccc(F)cc2)n1C=CC(O)CCC(O)CC(=O)O,0.2954750271635258,1
CC(C)(C)C1=NC(c2cccc(F)c2)=C1C=CCC(O)CC(O)CC(=O)O,0.6478586114498742,0
CC(C)C1=Nc2cc(ccc2F)C(c2cc(F)cc(Cl)c2)C(CC(O)CC(O)CC(=O)O)C=CN1F,0.38270541150395465,2
CC(C)c1nc(-c2ccc(F)cc2)n(CCCC(O)CC(=O)O)c1C=CC(O)CC(=O)O,0.391579200690701,0
CC(C)C(Nc1nc(-c2ccccc2)c(CCC(O)C(O)CC(=O)O)n1CC(=O)CCO)c1ccc(F)cc1,0.19636918544462306,1
CC(C)c1c(-c2ccc(F)cc2)nc(-c2cccc(F)c2)n1C=CC(O)CC(O)CC(=O)O,0.4347445242149645,0
CC(C)C1=CCC(C=CC2=CC3CC(C(C)C)OC(CO)C2=CC3(C)C)OC1O,0.6626883282764782,0
CC(C)c1nc(-c2ccc(F)cc2)c(-c2ccc(F)cc2)n1C=CC(O)CCC(O)CC(=O)O,0.3847282298061534,1
CC(C)c1nc(-c2ccc(F)cc2)c(C(C)C)n1CC(O)CCC(CC(=O)O)c1ccc(O)cc1,0.30959686053027535,1
CCC(C)c1cc(-c2ccc(F)cc2)n(C(C)c2ccc(F)cc2)c1C=CC(O)CC(=O)O,0.3937905004371757,1
CC(C)c1nc(-c2ccc(F)cc2)c(-c2ccc(F)cc2)n1CCCC(O)CC(O)C=O,0.4461177434535714,0
Cc1cc(-c2c(-c3ccc(F)cc3)nc(C(C)C)n2C=CC(O)CCC(O)CC(=O)O)ccc1F,0.35940289982646056,1
CC(C)c1cc(-c2cc(F)ccn2)c(-c2ccc(Cl)cc2)n1C=CC(O)CC(O)CC(=O)O,0.39802503200392936,1
CCCC1=C2C(C=C(C=CC3CC(O)C(CC(C)=O)O3)C1C)C(CC)C(O)C2C(C)CC,0.4678720030111943,1
CC(C)c1c(C=CC(O)CC(O)CC(=O)O)nn(-c2cccc(F)c2)c1-c1ccc(F)cc1,0.4394200987936451,0
CC(C)Cn1c(CC(C)(O)CCC(O)C(=O)O)nc(-c2ccc(F)cc2)c1-c1cccc(F)c1,0.3985946114083953,0
CCC1CCC(CC(C)=O)C1CC1CCC(=O)CCCC(C)(C)C(CC(C)=O)O1,0.5439156937945897,1
CC(C)c1nc(-c2ccc(F)cc2)c(-c2ccc(F)cc2)n1C=CC(O)CC(O)CC(=O)O,0.4347445242149645,0
Cc1nc(-c2ccc(C(C)C)cc2)c(-c2ccc(F)cc2)n1C=CC(O)CC(O)CC(O)C=O,0.3869355335295417,0
CCC(=O)OC1CC2C=C(CC(C(C)CC)C3CCC(C(=O)O)C(O)C3)CC2C1,0.4552899974058332,0
CC(C)c1c(-c2ccc(F)cc2)nc(-c2ccc(F)cc2)n1C=CCC(O)C=CC(O)O,0.3502814438163284,0
C=CC1C2C=CC3CC(C)CC3C(OC(C)=O)C(C(C)CC(=O)O)C2C1CC(O)CC,0.4288875111010872,0
CC(C)c1nc(C(=O)O)c(C(NCc2ccccc2)c2ccccc2)n1CCC(O)CC(O)CC(=O)O,0.22181476669312647,1
Cc1ccc(-c2nc(C(C)C)c(CCC(O)OC(O)CC(=O)O)n2-c2ccc(F)cc2)cc1,0.3956655716573707,0
CC(C)C(=Cn1c(C(C)C)nc(-c2ccc(Cl)cc2)c1F)CC(O)CC(O)CC(=O)O,0.4741898429057012,0
CCC(=O)CC(O)CCC1=C(C(O)CCC(O)CC(=O)O)C(c2ccccc2)=C(F)C=CC(C(C)C)=N1,0.28251889730947294,1
C=C1CCC2C(OC(C)C(C)CC(O)C(=O)O)CC1C=CC(C)C2C(C)C,0.631197425102378,0
CC(=O)C(O)CC(O)CC=Cn1c(C(C)C)nc(-c2cccc(F)c2)c1-c1ccc(F)cc1,0.4671886056761082,1
